doc_id,text,topic,probability
414,halo sobatpens program studi teknologi rekayasa internet tri kembali gelar tri expo pada sabtu dengan usung tema internet for better future tri expo gelar sosialisasi workshop kunjung booth project based learning pbl dan kunjung laboratorium tri untuk siswa smak di wilayah dan sekitar nah telah ikut seluruh rangkai giat yuk kita tanya temanteman apa sih tiga hal tarik di tri expo politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi triexpo proditri,-1,0.71562564
415,tepat pada februari ingat bagai hari kerja nasional sama kita raya semangat juang berani dan dedikasi para kerja di hari kerja nasional ini tiap langkah bawa ubah dan tiap usaha bentuk masa depan yang lebih baik untuk semua selamat hari kerja nasional politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia haripekerjanasional,0,0.74389553
416,extend kumpul proposal hai sobat pens ada kabar gembira looo apa tuh yaahhh panjang waktu dalam kumpul proposal nihh catat tanggal akhir kumpul proposal ya tanggal februari yang dapat beri sempat lebih banyak kepada para mahasiswa untuk asah ide lebih kreatif tuju panjang batas waktu serah proposal bukan hanya sekadar beri lebih banyak waktu lhoo namun juga luas dan beri peluang tambah muncul cemerlang ide lebih tarik serta dapat hasil karya baik good luck kampusinovasi pkm center,0,0.66940165
417,program studi teknologi rekayasa internet tri sukses gelar sosialisasi dan workshop lalu tri expo pada sabtu tempat di cafetaria lt gedung pascasarjana pens giat sebut hasil undang siswa smak serta guru damping dari sekolah di wilayah dan sekitar usung tema internet for better future tri expo tahun dua ini fokus pada bidang internet of things iot lalu kolaborasi sama dengan industri cv elmech technology berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi triexpo proditri,0,0.6934105
418,hallo sobat pens tahu kamu bahwa hidup kampus bukan hanya tentang ajar di kelas selain dari proses ajar ajar hidup di kampus juga tawar bagai alam harga yang dapat bentuk identitas dan kaya alam kita bagai mahasiswa dalam hidup kuliah tiap giat adalah sempat untuk ajar tumbuh dan bagi alam bagi para mahasiswa masuk untuk yang akan jadi calon mahasiswa baru yuk kita simak sama ragam giat mahasiswa di dunia kuliah dalam postingan ikut,0,0.7126179
419,direktur politeknik elektronika negeri pens pimpin langsung giat lantik ketua jurus dan koordinator program studi giat selenggara di ruang auditorium lantai gedung pascasarjana pada senin banyak dosen yang lantik maupun yang lantik kembali dengan lantik jabat baru harap dapat laksana amanah dengan penuh tanggung jawab serta buat inovasi yang manfaat bagi masyarakat berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi,0,0.84684384
420,pot pens open talk sambut semester genap dengan penuh inovasi narasi oleh direktur pens joss award qna sama direktur jumat februari teater gd d giat ini khusus internal civitas akademika pens politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi opentalk,0,0.8144848
421,dosen teknik elektronika politeknik elektronika negeri pens dr firman arifin st mt hasil kembang alat hitung suara dengan cepat dan aman kembang aplikasi sebut harap dapat bantu kurang curang hitung suara yang kerap jadi isu besar dalam tiap momen selenggara milu selain itu untuk bantu proses hitung suara jadi lebih mudah entri data laku guna aplikasi whatsapp yang sumber dari data dasar inovasi aplikasi ini sudah guna oleh instansi perintah beberapa calon legslatif caleg atau partai dalam kembang libat beberapa mahasiswa dari beberapa program studi politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi milu,0,0.69369555
422,program magister terap pens telah buka program magister terap pertama di indonesia yang khusus pada bidang teknik elektro dan teknik informatika dan komputer dengan sistem ajar liput teori proyek soft skill dan internship serta sedia student exchange dan lanjut studi s di luar negeri jadi tunggu apa lagi segera daftar diri di kampus inovasi pens untuk informasi lebih lanjut sila kunjung situs kami di hubung kami whatsapp admin pascasarjana email pascasarjanapensacid politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi pascasarjanapens,0,0.8236736
423,bagai bentuk monitoring dan evaluasi monev hadap alam kembang diri awardee indonesian international student mobility awards iisma mahasiswa pens usai laku mas pada selasa langsung cara daring lalu zoom video conference giat ini undang dosen bimbing serta dosen uji dari bagai program studi pens bukan hanya sekadar nilai monev kali ini turut buka sempat bagi para awardee untuk bagi perspektif akan dunia didik dan industridi luarnegeri berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi monitoringdanevaluasiiisma awardeeiisma,0,0.76711917
424,hai sobat pens hari ini tepat bagai hari mana kita dapat menberikan suara kita untuk negeri kita indonesia nah giat yang hanya laksana tiap tahun ini tentu harus laksana cara damai seperti yang sudah pernah deklarasi pada giat deklarasi milu damai pada milu sebut bahwa deklarasi ini tuju untuk dukung laksana milu yang damai dan integritas deklarasi ini juga tuju untuk peran aktif dalam milu cara jujur adil santun budaya dan martabat jadi mari kita ikan suara kita sembari terus junjung tinggi damai tuju indonesia jaya milu pemiludamai politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi,0,0.7321086
425,nganjuk dalam upaya tingkat kualitas hidup dan bangun lanjut di lingkung desa eepis bidikmisi organization ebio usai gelar giat tahun peduli desa peddes jilid x langsung lama delapan hari hitung sejak minggu hingga minggu peddes kali ini menitikberatkan pada tiga fokus utama yaitu daya masyarakat didik dan sehat giat yang tempat di desa margopatut camat sawah kabupaten nganjuk sebut telah tunjuk dedikasi mahasiswa pens dalam cipta dampak positif bagi masyarakat berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi kipkpens ebiopens peddes,0,0.7845881
426,internet engineering technology eepis hello everyone lets join tri expo event to get deep information about internet engineering technology and workshop iot remember this so you cant forget to join us date saturday february time wib location cafetaria lt gedung pascasarjana pens exploring future pathways dive into the exciting world of internet of things at tri expo watch the live so you can come to get more information about tri expo and for invited guests we really hope you can come at tri expo for more information website triexpoacid instagram proditripens thank you and see you later at tri expo triexpo proditri,-1,0.36365584
427,halo sobatpens untuk tarik minat siswa smak pada program studi sarjana terap teknologi rekayasa multimedia pens trm expo future creation fution gelar pada sabtu di gedung pascasarjana pens lt para unjung dapat unjung booth dan coba langsung karya mahasiswa trm pens kirakira karya tarik apa yang tampil simak seru dalam video ikut ini politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasitrmexpo,0,0.79088724
428,selamat tahun baru imlek hari yang penuh dengan bahagia dekat keluarga dan harap baru di hari yang istimewa ini mari kita raya saudara yang kuat dan toleransi akan kaya budaya di indonesia moga tahun baru cina ini bawa untung sejahtera dan sukses bagi kita semua selamat raya imlek sama orangorang kasih gong xi fa cai politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi hariimlek imlek kebahagiaankeluarga kesuksesanbaru,0,0.71193796
429,di hari pers nasional mari tunjuk dukung kita kepada para jurnalis yang juang untuk bagi informasi yang manfaat bagi seluruh masyarakat bagai jaga benar dan adil pers pegang peran vital dalam jaga demokrasi dan bebas ekspres mari bersamasama harga peran mereka dalam suara benar dan lawan ketidakadilan politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi haripersnasional,0,0.7713692
430,isra miraj adalah buah jalan spiritual yang laku oleh nabi muhammad saw momen raya isra miraj dapat kita jadi bagai ingat untuk terus kejar dekat dengan allah swt serta ambil inspirasi dari sabar dan tabah nabi muhammad saw dalam hadap coba moga tiap langkah kita di dunia selalu penuh dengan rahmat dan tunjuk selamat ingat isra miraj h politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasiisramirajh,0,0.6144638
431,halo sobat pens siap kamu untuk mulai tualang udara sama kami yuk segera daftar diri dalam open recruitment krti pens lalu sempat ini kami dengan semangat ajak kalian untuk gabung serta jadi bagi dari tualang udara dalam kontes robot terbang indonesia jangan sampai lewat segera daftar diri untuk alam yang sangat hebat ini dan hadap jalan tualang udara ini sama team krti pens division racing plane fixed wing vertical takeoff and landing td flight controller td electronic speed controller td ground control system td propeller td prime mover td airframe innovation link daftar informasi lebih lanjut cp yusuf cp faqih dirgantara diangkasakitajaya opreckrti,1,0.67360795
432,hari kanker dunia adalah saat yang tepat untuk harga dan dukung semua yang kena dampak kanker bagai sebab mati nomor dua di dunia kanker butuh upaya kolaboratif dalam teliti dan inovasi yang terusmenerus mari bersamasama kontribusi doa dan tindak agar kita dapat kalah kanker dan selamat lebih banyak nyawa politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi harikankerdunia bersamalawankanker,0,0.76272076
433,pada hari minggu tiga mahasiswa teknik informatika pens raih sukses dalam kompetisi yang selenggara oleh upn veteran jawa timur di ajang sebut mereka hasil menang juara dalam kategori business plan serta juara pada kategori uiux dengan ambil topik economic growth in the digital era bagai fokus teliti mereka upaya tingkat ekonomi masyarakat dan kurang limbah tekstil lalu konsep inovatif yang potensi bawa dampak positif bagi masyarakat berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi fasilkomfest upnvjt,0,0.750178
434,buka pintu tuju masa depan kilau di kampus pens ingin cipta masa depan yang gemilang dalam dunia teknologi ayo gabung dengan keluarga besar politeknik elektronika negeri pens tempat di mana inovasi temu dengan prestasi di kampus inovasi fasilitas baik untuk kembang potensi anda laboratorium modern dan lengkap kolaborasi dengan industri lalu program magang dosen kualitas dan alam tenaga oleh tenaga ajar yang alam dan milik komitmen tinggi hadap kembang mahasiswa pens beri lingkung ajar yang inspiratif kenapa pilih pens akreditasi unggul oleh banpt jaring alumni yang kuat di dunia industri peluang kerja yang luas telah lulus kunjung situs kami untuk informasi lebih lanjut jadi bagi dari pens tempat mana cerdas temu dengan kreativitas dapat bekal terampil dan tahu yang butuh untuk jadi pimpin masa depan di dunia teknologi hubung kami alamat kampus pens sukolilo jawa timur email pmbpensacid nomor kontak politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi snpmb snbp snbt,0,0.7924917
435,teknologi rekayasa multimedia trm expo usai gelar dengan riah pada sabtu di mini teather lt gedung pascasarjana pens serta siar cara langsung pada akun youtube trm pens sesuai dengan tema yakni future creation fution program studi sarjana terap teknologi rekayasa multimedia sebut pamer kreasi inovatif mahasiswa lalu karyakarya tarik di enam booth kenal program studi yang baru tiga tahun diri ini hasil tarik antusias siswa smak sejawa timur untuk hadir dan rasa langsung seru teknologi imersif berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi trmexpo,-1,0.7493926
436,hallo kawan pens sky venture pensskyventure kami hadir kembali dengan program startup academy sini kalian bisa ajar bisnis hingga diri usaha rintis startup bagai fasilitas seperti kembang ide workshop latih bisnis damping usaha pamer akses pasar dana serta bisnis matching bisa kalian dapat lalu program ini satu hal lagi anda akan beri fasilitas kantor inwall di gedung pens sky venture keren kan yuk gabung dengan kami bagai narahubung putar tanya baik registrasi maupun program startup academy ini kawankawan bisa kontak ke manager pens sky di nomer jadi bisnis di usia muda siapa takut inkubatorbisnispens pensskyventure pensjoss startup inkubatorbisnis startupsurabaya,0,0.7231614
437,selamat hari gizi dan makan nasional ingat hari gizi nasional adalah saat yang tepat untuk apresiasi kaya rasa dan nutrisi dalam hidang tradisional kita ayo tingkat sadar gizi untuk hidup lebih sehat politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuarakampusinovasigizidanmakanannasional,0,0.75240624
438,open recruitment porseni xiv kontingen pens halo km pens porseni politeknik indonesia kini kembali lagi porseni pekan olahraga dan seni rupa buah event kompetisi olaraga dan seni tingkat nasional yang di buka untuk mahasiswa politeknik indonesia hadir kembali yang akan laksana di politeknik negeri malang lmb pens buka daftar seleksi porseni xiv untuk seluruh km pens yang akan jadi wakil kontingen pens di politeknik negeri malang save the date timeline daftar daftar januari februari proses seleksi februari umum lolos seleksi februari syarat tentu mahasiswa aktif d atau d pens usia maksimal tahun kirim cv riwayat prestasi dan portofolio milik ahli dan alam di salah satu cabang olahraga atau seni yang lomba submit daftar daftar diri kamu dan upload cv portofolio serta sertifikat di link informasi lebih lanjut guide porseni xiii atau hubung dhiaulhaq atala wame vinsensia rachel wame tunggu apa lagi ayo segera daftar diri dan jadi wakil kontingen pens dalam helat porseni xiv di politeknik negeri malang porsenixiv striveforthebest porsenipoliteknik jayaukmpens jayaminatbakat lmb lmbpens,0,0.7260922
